"WellReadingID","WellDeviceID","DateTime","CH4","CO2","O2","Ini Pressure","Adj Pressure","GasTemp","RefStaticPress","N2","AdjGasTemp"
"2930937","77","12/30/2022 8:43:00","43.4","31.9","0.1","21474836.44","-0.28","58","-0.26","NULL","58"
"2930938","78","12/30/2022 8:51:00","39.7","29.3","2","21474836.44","-0.65","59","-0.54","NULL","59"
"2930939","79","12/30/2022 8:55:00","39","29","0.3","21474836.44","-0.63","70.3","-0.57","NULL","70.3"
"2930940","80","12/30/2022 9:01:00","39.4","33.3","0.2","21474836.44","-0.38","68","-0.39","NULL","68"
"2930941","81","12/30/2022 9:11:00","37.4","30.2","0.5","21474836.44","-0.31","68","-0.32","NULL","68"
"2930942","82","12/30/2022 9:16:00","56","38.8","0.1","21474836.44","-0.33","69.5","-0.34","NULL","69.5"
"2930943","83","12/30/2022 9:21:00","57.5","37.6","0.8","21474836.44","-0.35","70.3","-0.36","NULL","70.3"
"2930944","84","12/30/2022 9:31:00","26.8","18.9","11","21474836.44","-0.29","63.2","-0.31","NULL","63.2"
"2930945","85","12/30/2022 9:35:00","49","33.8","1","21474836.44","-0.25","65.1","-0.27","NULL","65.2"
"2930946","9","12/30/2022 9:38:00","16.4","22.4","0.2","21474836.44","-0.77","78.8","-0.75","NULL","78.8"
"2930947","8","12/30/2022 9:41:00","8.6","20.4","1.8","21474836.44","-0.94","83.6","-0.9","NULL","83.6"
"2930948","86","12/30/2022 9:44:00","48.1","33.6","0.9","21474836.44","-0.46","74","-0.46","NULL","74"
"2930949","87","12/30/2022 9:49:00","52.5","31.2","0.1","21474836.44","-0.76","75.3","-0.72","NULL","75.4"
"2930950","88","12/30/2022 9:55:00","45.9","30.8","4.2","21474836.44","-0.35","61.1","-0.35","NULL","61.1"
"2930951","89","12/30/2022 10:00:00","49","33.9","0.5","21474836.44","-0.31","67.4","-0.31","NULL","67.4"
"2930952","90","12/30/2022 10:05:00","44.8","31.1","0.6","21474836.44","-0.21","73.9","-0.25","NULL","73.9"
"2930953","91","12/30/2022 10:10:00","47.4","32.7","0.1","21474836.44","-0.21","63.2","-0.2","NULL","63.2"
"2930954","92","12/30/2022 10:13:00","47.2","32.7","0.1","21474836.44","-0.34","64.8","-0.31","NULL","64.8"
"2930955","96","12/30/2022 10:17:00","47.4","32.8","0.1","21474836.44","-0.22","63.2","-0.24","NULL","63.2"
"2930956","93","12/30/2022 10:20:00","40.4","28.4","2.9","21474836.44","-0.16","69.3","-0.17","NULL","69.3"
"2930957","94","12/30/2022 10:28:00","12.6","20.7","0.5","21474836.44","-2.42","78.4","-2.38","NULL","78.5"
"2930958","6","12/30/2022 10:32:00","2.6","18.6","2.6","21474836.44","-0.23","58","-0.25","NULL","58"
"2930959","7","12/30/2022 10:37:00","5.2","16.7","3.6","21474836.44","-0.43","75.8","-0.42","NULL","75.8"
"2930960","95","12/30/2022 10:40:00","29.1","24.2","0.6","21474836.44","-0.6","76.9","-0.61","NULL","76.9"
"2930961","84","12/30/2022 11:17:00","43.5","29.4","4.7","21474836.44","-0.01","69.8","-0.02","NULL","69.8"
"2933737","20","1/11/2023 8:59:00","17.1","24.7","1.2","21474836.44","-0.17","58.1","-0.17","NULL","58.1"
"2933738","23","1/11/2023 9:07:00","20.8","24.4","1.5","21474836.44","-0.54","91","-0.65","NULL","91"
"2933739","25","1/11/2023 9:12:00","25","25.2","0.4","21474836.44","-2.13","81.3","-2.19","NULL","81.3"
"2933740","28","1/11/2023 9:16:00","60.8","39.1","0.1","21474836.44","-0.24","66.1","-0.24","NULL","66.2"
"2933741","31","1/11/2023 9:22:00","58.9","39.6","0.2","21474836.44","-0.19","54","-0.2","NULL","54"
"2933742","34","1/11/2023 9:29:00","37.9","33.4","0.2","21474836.44","-0.54","74.8","-0.54","NULL","74.8"
"2933743","32","1/11/2023 9:33:00","39.3","34.8","0.4","21474836.44","-0.84","76.9","-0.83","NULL","77"
"2933744","33","1/11/2023 9:37:00","56.1","39.8","0.5","21474836.44","-0.6","70.7","-0.6","NULL","70.7"
"2933745","30","1/11/2023 9:41:00","59.1","39.7","0.4","21474836.44","-0.53","69","-0.52","NULL","69.6"
"2933746","27","1/11/2023 9:45:00","60.2","39.5","0.2","21474836.44","-0.88","77.1","-0.8","NULL","77.1"
"2933747","4","1/11/2023 9:51:00","53.6","30.4","1.4","21474836.44","-0.89","66.4","-0.88","NULL","66.4"
"2933748","22","1/11/2023 9:55:00","27.1","32.4","1.1","21474836.44","-0.51","76.5","-0.47","NULL","76.5"
"2933749","19","1/11/2023 9:59:00","7.9","21.8","0.2","21474836.44","-0.63","79.8","-0.62","NULL","79.9"
"2933750","18","1/11/2023 10:17:00","12","23.1","0.4","21474836.44","-0.56","80.4","-0.57","NULL","80.3"
"2933751","21","1/11/2023 10:21:00","44.1","31.7","0.5","21474836.44","-0.75","70.3","-0.73","NULL","70.4"
"2933752","24","1/11/2023 10:26:00","57.1","34.4","0.7","21474836.44","-0.91","78.5","-0.94","NULL","78.5"
"2933753","26","1/11/2023 10:30:00","60.1","39.1","0.2","21474836.44","-0.47","61.4","-0.45","NULL","61.4"
"2933754","29","1/11/2023 10:34:00","59.1","39.7","0.4","21474836.44","-0.39","64.2","-0.36","NULL","64.3"
"2933755","35","1/11/2023 10:38:00","60.7","37.9","0.4","21474836.44","-0.68","74.4","-0.72","NULL","74.4"
"2933756","36","1/11/2023 10:42:00","52.1","38.3","0.5","21474836.44","-0.49","69.6","-0.49","NULL","69.6"
"2933757","37","1/11/2023 10:46:00","44.5","32.5","0.9","21474836.44","-0.52","66","-0.53","NULL","66"
"2933758","38","1/11/2023 10:59:00","26.7","20.6","10.5","21474836.44","-0.37","59","-0.37","NULL","59"
"2933759","39","1/11/2023 11:29:00","45.5","31.3","4.2","21474836.44","-0.15","63","-0.17","NULL","63"
"2933760","40","1/11/2023 11:34:00","59.1","38.4","0.2","21474836.44","-0.89","60","-0.87","NULL","60"
"2933761","41","1/11/2023 11:38:00","56.1","35.7","0.3","21474836.44","-0.18","76.9","-0.19","NULL","76.8"
"2933762","42","1/11/2023 11:43:00","43.8","32.8","0.2","21474836.44","-3.06","70","-3.13","NULL","70"
"2933763","17","1/11/2023 11:47:00","16.4","23.5","0.2","21474836.44","-0.73","74.3","-0.7","NULL","74.3"
"2933764","16","1/11/2023 11:52:00","12.5","24.1","0.2","21474836.44","-0.22","85.4","-0.22","NULL","85.3"
"2933933","43","1/12/2023 8:47:00","11.5","9.8","16.1","21474836.44","-0.24","55.1","-0.2","NULL","55.1"
"2933934","44","1/12/2023 8:51:00","54.8","32.4","0.2","21474836.44","-0.63","77","-0.65","NULL","76.9"
"2933935","1","1/12/2023 8:56:00","61.3","38.6","0.1","21474836.44","-3.84","71.8","-3.82","NULL","71.8"
"2933936","45","1/12/2023 9:01:00","59.6","40.2","0.1","21474836.44","-0.5","69","-0.5","NULL","69"
"2933937","46","1/12/2023 9:05:00","57.1","37.1","0.8","21474836.44","-0.45","65.1","-0.47","NULL","65.1"
"2933938","47","1/12/2023 9:09:00","42.3","31.6","0.4","21474836.44","-1.58","68.4","-2.11","NULL","68.4"
"2933939","48","1/12/2023 9:13:00","34.1","23.8","4.1","21474836.44","-0.33","56","-0.34","NULL","56"
"2933940","49","1/12/2023 9:17:00","54.8","36.8","0.6","21474836.44","-0.52","66.5","-0.51","NULL","66.5"
"2933941","50","1/12/2023 9:21:00","61.2","38.6","0.1","21474836.44","-2.36","60.7","-2.34","NULL","60.8"
"2933942","51","1/12/2023 9:25:00","58","38.9","0.5","21474836.44","-0.69","84.3","-0.64","NULL","84.2"
"2933943","52","1/12/2023 9:28:00","47.8","32","0.7","21474836.44","-0.62","77.7","-0.62","NULL","77.7"
"2933944","53","1/12/2023 9:32:00","40.2","33.6","0.3","21474836.44","-1.27","69","-1.14","NULL","69"
"2933945","15","1/12/2023 9:36:00","12.3","23.6","0.1","21474836.44","-0.62","77.8","-0.62","NULL","77.7"
"2933946","14","1/12/2023 9:49:00","2.7","20.8","0.2","21474836.44","-0.32","80.7","-0.33","NULL","80.8"
"2933947","5","1/12/2023 9:54:00","36.3","31.3","0.5","21474836.44","-3.02","76.7","-2.91","NULL","76.7"
"2933948","54","1/12/2023 9:58:00","49.1","34.6","0.7","21474836.44","-0.47","73.5","-0.46","NULL","73.5"
"2933949","55","1/12/2023 10:04:00","58.4","39.5","0.1","21474836.44","-0.48","60","-0.48","NULL","60"
"2933950","56","1/12/2023 10:08:00","54.1","37.6","0.2","21474836.44","-0.41","62.1","-0.43","NULL","62.1"
"2933951","57","1/12/2023 10:12:00","52.5","36.9","0.6","21474836.44","-0.95","66.7","-0.89","NULL","66.7"
"2933952","2","1/12/2023 10:17:00","39.9","30.3","0.2","21474836.44","-0.36","62","-0.36","NULL","62"
"2933953","58","1/12/2023 10:34:00","36.3","30.8","0.4","21474836.44","-0.22","66.5","-0.22","NULL","66.4"
"2933954","59","1/12/2023 10:37:00","37.1","26.4","0.1","21474836.44","-1.38","59.8","-1.35","NULL","59.8"
"2933955","60","1/12/2023 10:41:00","51.1","35.2","1","21474836.44","-0.27","63","-0.26","NULL","63"
"2933956","61","1/12/2023 10:44:00","52.5","32.3","1.2","21474836.44","-0.27","63.1","-0.29","NULL","63.1"
"2933957","62","1/12/2023 10:49:00","43.3","34","0.4","21474836.44","-0.24","70.3","-0.24","NULL","70.3"
"2933958","63","1/12/2023 10:53:00","37.8","31.2","0.2","21474836.44","-0.23","75.1","-0.23","NULL","75.1"
"2933959","13","1/12/2023 10:57:00","14.3","24.4","0","21474836.44","-0.92","72.6","-0.88","NULL","72.6"
"2933960","43","1/12/2023 11:02:00","43.6","35.6","1.4","21474836.44","-0.02","64.6","-0.03","NULL","64.6"
"2933961","12","1/12/2023 11:17:00","5.6","21.2","0.1","21474836.44","-0.1","77.3","-0.11","NULL","77.3"
"2933962","64","1/12/2023 11:22:00","39.4","30.5","0.1","21474836.44","-2.26","73.4","-2.21","NULL","73.4"
"2933963","3","1/12/2023 11:25:00","49.8","34.9","0.1","21474836.44","-1.46","70.1","-1.41","NULL","70.1"
"2933964","65","1/12/2023 11:29:00","56","36.7","0.3","21474836.44","-0.22","82.2","-0.2","NULL","82.2"
"2933965","66","1/12/2023 11:33:00","59.8","35.4","0.1","21474836.44","-1.35","64.2","-2.08","NULL","64.2"
"2933966","67","1/12/2023 11:43:00","50.9","34.3","0.2","21474836.44","-1.42","64","-0.91","NULL","64"
"2934753","68","1/13/2023 9:08:00","27.4","25","2.2","21474836.44","-0.3","65.5","-0.31","NULL","65.6"
"2934754","69","1/13/2023 9:17:00","36.8","30.3","0.4","21474836.44","-0.38","66.2","-0.42","NULL","66.3"
"2934755","70","1/13/2023 9:20:00","46.1","32.7","1.7","21474836.44","-0.34","61.6","-0.36","NULL","61.7"
"2934756","71","1/13/2023 9:24:00","47.6","32","3.5","21474836.44","-0.41","56.7","-0.45","NULL","56.6"
"2934757","72","1/13/2023 9:28:00","44.7","28.7","4.4","21474836.44","-0.45","68.1","-0.47","NULL","68.4"
"2934758","73","1/13/2023 9:37:00","56.2","33","0.1","21474836.44","-0.96","70.1","-0.94","NULL","70.1"
"2934759","74","1/13/2023 9:42:00","40.8","31.5","0","21474836.44","-0.75","74","-0.7","NULL","74"
"2934760","11","1/13/2023 9:45:00","13.5","21.1","3.2","21474836.44","-0.14","76.6","-0.17","NULL","76.6"
"2934761","75","1/13/2023 9:52:00","49.6","33.5","0.1","21474836.44","-0.1","69.2","-0.12","NULL","69.2"
"2934762","38","1/13/2023 10:00:00","41.1","30.9","4.7","21474836.44","-0.08","61.1","-0.11","NULL","60.9"
"2936240","77","1/17/2023 8:44:00","53","34.3","0.3","21474836.44","-0.59","56","-0.6","NULL","56"
"2936241","78","1/17/2023 8:51:00","53.4","34.6","0.1","21474836.44","-1.16","57","-1.11","NULL","57"
"2936242","79","1/17/2023 8:55:00","41.4","29.8","0.6","21474836.44","-1.48","66.4","-1.5","NULL","66.4"
"2936243","80","1/17/2023 9:00:00","40.5","33.7","0.5","21474836.44","-0.68","62","-0.68","NULL","62"
"2936244","81","1/17/2023 9:11:00","37.6","31","0.2","21474836.44","-0.71","62","-0.76","NULL","62"
"2936245","82","1/17/2023 9:16:00","48.5","35","2.9","21474836.44","-0.8","58.1","-0.89","NULL","58.1"
"2936246","83","1/17/2023 9:20:00","53.2","35.8","2","21474836.44","-0.71","60.4","-0.77","NULL","60.4"
"2936235","76","1/17/2023 9:53:00","51","32.9","0.9","21474836.44","-0.56","63","-0.57","NULL","63"
"2936247","84","1/17/2023 10:04:00","45.1","28.6","4.7","21474836.44","-0.55","59.7","-0.54","NULL","59.8"
"2936248","10","1/17/2023 10:12:00","52.8","34.3","0.1","21474836.44","-0.71","73.9","-0.78","NULL","73.7"
"2936249","85","1/17/2023 10:20:00","50.7","35.7","0.4","21474836.44","-0.58","62.9","-0.62","NULL","62.8"
"2936250","9","1/17/2023 10:23:00","19.9","22.9","0.2","21474836.44","-0.95","75.3","-1.02","NULL","75.4"
"2936251","8","1/17/2023 10:28:00","23.2","25.1","0.2","21474836.44","-1.16","77.8","-1.16","NULL","77.9"
"2936252","86","1/17/2023 10:32:00","46.9","33.8","1.9","21474836.44","-0.5","68","-0.53","NULL","68"
"2936253","87","1/17/2023 10:36:00","53.4","32.1","0.2","21474836.44","-0.46","74.5","-0.48","NULL","74.5"
"2936254","89","1/17/2023 10:47:00","47.2","32.9","0.8","21474836.44","-0.53","64.1","-0.56","NULL","64.2"
"2936255","90","1/17/2023 10:51:00","49.8","33.7","0.2","21474836.44","-0.37","66","-0.41","NULL","66.1"
"2936236","91","1/17/2023 10:57:00","51.1","34.5","0.1","21474836.44","-0.16","67.8","-0.18","NULL","67.7"
"2936256","92","1/17/2023 11:00:00","50.1","34.3","0.4","21474836.44","-0.27","63","-0.27","NULL","63.1"
"2936237","94","1/17/2023 11:04:00","14.6","21.2","0.7","21474836.44","-3.23","70","-3.73","NULL","70"
"2936257","96","1/17/2023 11:04:00","43.8","30.4","2.6","21474836.44","-0.35","63.5","-0.4","NULL","63.5"
"2936258","93","1/17/2023 11:07:00","49.6","33.8","0.5","21474836.44","-0.32","70.3","-0.37","NULL","70.2"
"2936238","95","1/17/2023 11:10:00","30.9","25.4","0.1","21474836.44","-0.6","70","-0.6","NULL","70"
"2936259","6","1/17/2023 11:12:00","2.9","20.1","1.2","21474836.44","-0.36","-15.1","-0.41","NULL","-15.4"
"2936239","7","1/17/2023 11:16:00","7.3","20.3","0","21474836.44","-0.35","74.3","-0.34","NULL","74.3"
"2936260","88","1/17/2023 11:29:00","49.2","32.6","3.2","21474836.44","-0.18","58.9","-0.2","NULL","58.9"
"2937094","6","1/19/2023 8:53:00","2.7","19.1","2","21474836.44","-0.19","57","-0.24","NULL","57"
"2939744","20","1/31/2023 8:57:00","17.2","22.3","3.2","21474836.44","-0.16","54.7","-0.2","NULL","54.7"
"2939745","23","1/31/2023 9:13:00","29.5","27.4","0.5","21474836.44","-3.18","88.1","-3.14","NULL","88.2"
"2939746","25","1/31/2023 9:18:00","35.6","27.6","0.3","21474836.44","-2.5","79.3","-2.5","NULL","79.3"
"2939747","28","1/31/2023 9:38:00","37.6","26.1","7.4","21474836.44","-0.26","54.3","-0.28","NULL","54.3"
"2939748","31","1/31/2023 9:43:00","36.8","30.8","4.7","21474836.44","-0.18","58","-0.17","NULL","58"
"2939749","32","1/31/2023 9:47:00","43.5","35.3","0.3","21474836.44","-0.92","73.4","-0.95","NULL","73.3"
"2939750","34","1/31/2023 9:51:00","47.9","35.4","0.1","21474836.44","-0.58","71.1","-0.65","NULL","71.1"
"2939751","33","1/31/2023 9:54:00","55.4","39.4","0.7","21474836.44","-0.51","63.5","-0.53","NULL","63.6"
"2939752","30","1/31/2023 9:59:00","56.5","38.5","0.9","21474836.44","-0.53","60.8","-0.57","NULL","39.6"
"2939753","27","1/31/2023 10:04:00","55.9","40","0.2","21474836.44","-0.05","62.4","-0.08","NULL","62.4"
"2939754","22","1/31/2023 10:09:00","33.6","31.4","2.5","21474836.44","-0.06","87.1","-0.09","NULL","87.1"
"2939755","19","1/31/2023 10:12:00","14.6","21.6","1.8","21474836.44","-0.92","77.8","-0.94","NULL","77.9"
"2939756","18","1/31/2023 10:17:00","18.9","24.8","0.1","21474836.44","-0.61","76.5","-0.64","NULL","76.5"
"2939757","21","1/31/2023 10:23:00","45","30.9","1.3","21474836.44","-0.04","70.1","-0.02","NULL","70.1"
"2939758","4","1/31/2023 10:27:00","48.7","27.7","3.2","21474836.44","-0.87","65.4","-0.89","NULL","65.3"
"2939759","28","1/31/2023 10:40:00","44.5","30.4","4.7","21474836.44","-0.06","59.3","-0.09","NULL","59.3"
"2939760","24","1/31/2023 10:44:00","58","34.4","0.5","21474836.44","-0.88","77","-0.91","NULL","77"
"2939761","26","1/31/2023 10:47:00","61.6","38.3","0.1","21474836.44","-0.5","60.7","-0.52","NULL","60.7"
"2939762","29","1/31/2023 10:51:00","58.5","39.5","0.3","21474836.44","-0.2","58.7","-0.22","NULL","58.8"
"2939763","35","1/31/2023 10:55:00","60.6","37.7","0.2","21474836.44","-3.66","71","-3.55","NULL","71"
"2939764","36","1/31/2023 10:59:00","54.8","39.5","0.4","21474836.44","-1.01","65.7","-1","NULL","65.7"
"2939765","37","1/31/2023 11:04:00","50.8","33.9","0.6","21474836.44","-0.39","62.5","-0.37","NULL","62.5"
"2939766","38","1/31/2023 11:08:00","43.8","32.7","3.8","21474836.44","-1.07","58.4","-1.09","NULL","58.4"
"2939767","39","1/31/2023 11:21:00","34.9","24.5","8.1","21474836.44","-0.47","64","-0.46","NULL","64"
"2939768","40","1/31/2023 11:26:00","54","35.1","1.4","21474836.44","-1.46","59.9","-1.41","NULL","59.9"
"2939769","41","1/31/2023 11:30:00","57.9","36.7","0.2","21474836.44","-0.22","70.9","-0.21","NULL","71"
"2939770","42","1/31/2023 11:39:00","46.2","33.6","0.1","21474836.44","-3.24","69","-3.19","NULL","69"
"2939771","17","1/31/2023 11:43:00","26.8","25.9","0.2","21474836.44","-0.6","71.1","-0.57","NULL","71.1"
"2939772","16","1/31/2023 11:47:00","22.3","26.7","0.1","21474836.44","-0.17","78.8","-0.16","NULL","78.8"
"2939773","43","1/31/2023 11:51:00","48.2","38.2","0.1","21474836.44","0.12","61.4","0.11","NULL","61.4"
"2939774","44","1/31/2023 11:56:00","56.7","33.3","0","21474836.44","-0.53","73.1","-0.49","NULL","73.3"
"2939775","1","1/31/2023 12:01:00","60","38.5","0.1","21474836.44","-1.44","62","-1.47","NULL","62"
"2939776","39","1/31/2023 12:05:00","58.5","38.6","0.5","21474836.44","0.23","67","0.22","NULL","67"
"2939777","45","1/31/2023 12:12:00","59.5","39.8","0.1","21474836.44","0.12","65","0.13","NULL","65"
"2939778","94","1/31/2023 14:29:00","19.4","22.5","0.2","21474836.44","-3.64","73.6","-3.66","NULL","73.7"
"2939858","45","2/1/2023 9:13:00","56.8","38.4","0.8","21474836.44","-0.61","62","-0.62","NULL","62"
"2939869","46","2/1/2023 9:17:00","60.4","38","0.3","21474836.44","-0.61","62","-0.62","NULL","62"
"2939870","47","2/1/2023 9:22:00","45.4","32.1","0.9","21474836.44","-0.49","69","-0.61","NULL","69"
"2939871","48","2/1/2023 9:29:00","51.4","32.4","0.1","21474836.44","-0.26","62","-0.29","NULL","62"
"2939859","49","2/1/2023 9:32:00","53.1","36","1","21474836.44","-0.52","65.6","-0.52","NULL","65.6"
"2939872","50","2/1/2023 9:34:00","59.5","37.3","0.9","21474836.44","-0.29","59","-0.44","NULL","59"
"2939873","51","2/1/2023 9:38:00","57.9","38.4","0.7","21474836.44","-0.56","70","-0.58","NULL","70"
"2939860","52","2/1/2023 9:43:00","48.8","32.3","0.6","21474836.44","-0.71","76.8","-0.74","NULL","76.8"
"2939874","53","2/1/2023 9:44:00","41.7","33.8","0.7","21474836.44","-0.71","68","-0.9","NULL","68"
"2939875","15","2/1/2023 9:47:00","19.4","25.4","0.6","21474836.44","-0.91","78","-0.98","NULL","78"
"2939861","5","2/1/2023 9:51:00","37.2","31.4","0.5","21474836.44","-1.41","74.7","-1.33","NULL","74.7"
"2939876","14","2/1/2023 9:53:00","13.2","23.5","0.5","21474836.44","-0.24","80","-0.23","NULL","80"
"2939877","54","2/1/2023 9:58:00","51.8","35.2","0.6","21474836.44","-0.5","70","-0.52","NULL","70"
"2939862","55","2/1/2023 9:59:00","56.9","38.8","0.2","21474836.44","-0.83","59","-0.89","NULL","59"
"2939878","57","2/1/2023 10:07:00","53","37.1","0.9","21474836.44","-1.79","65","-2.28","NULL","65"
"2939863","56","2/1/2023 10:35:00","29.6","21.9","8.8","21474836.44","-0.42","63.3","-0.45","NULL","63.3"
"2939879","2","2/1/2023 10:48:00","43.3","31.5","0.1","21474836.44","-0.29","65","-0.31","NULL","65"
"2939880","58","2/1/2023 10:52:00","40.4","31.8","0.1","21474836.44","-0.2","68","-0.2","NULL","68"
"2939881","59","2/1/2023 10:55:00","38.9","26.7","0.7","21474836.44","-0.11","60","-0.17","NULL","60"
"2939882","60","2/1/2023 10:59:00","53.1","35.7","0.5","21474836.44","-0.25","69","-0.26","NULL","69"
"2939883","61","2/1/2023 11:03:00","60","34.2","0.3","21474836.44","-0.24","60","-0.25","NULL","60"
"2939884","62","2/1/2023 11:06:00","49.4","35.8","0.3","21474836.44","-0.22","65","-0.24","NULL","65"
"2939885","63","2/1/2023 11:10:00","39.2","31.3","0.2","21474836.44","-0.22","63","-0.22","NULL","63"
"2939864","13","2/1/2023 11:12:00","16.7","24","0.3","21474836.44","-0.72","72.4","-0.77","NULL","72.4"
"2939886","12","2/1/2023 11:13:00","13.3","23.2","0.2","21474836.44","-0.16","64","-0.16","NULL","64"
"2939887","64","2/1/2023 11:16:00","40.4","30.4","0.5","21474836.44","-0.19","74","-0.31","NULL","74"
"2939865","3","2/1/2023 11:25:00","49.5","34.3","0.1","21474836.44","-0.29","67.4","-0.32","NULL","67.4"
"2939866","43","2/1/2023 11:36:00","39.7","32.2","3","21474836.44","-0.13","66.7","-0.18","NULL","66.7"
"2939867","65","2/1/2023 12:14:00","56","36.7","0","21474836.44","-0.03","82.4","-0.04","NULL","82.4"
"2939868","66","2/1/2023 12:19:00","56.4","34.2","0.3","21474836.44","-0.61","63.1","-0.7","NULL","63.1"
"2939888","67","2/1/2023 12:25:00","52.8","34.9","0.7","21474836.44","-1.36","76","-1.42","NULL","76"
"2940322","56","2/2/2023 8:49:00","42.2","31.1","3.9","21474836.44","-0.77","54.8","-0.79","NULL","54.8"
"2940323","68","2/2/2023 9:00:00","29.2","27.3","0.4","21474836.44","-0.72","67","-0.73","NULL","67"
"2940324","69","2/2/2023 9:04:00","34.4","29.7","0.7","21474836.44","-0.79","65.4","-0.8","NULL","65.4"
"2940325","70","2/2/2023 9:10:00","38.3","27.9","4.4","21474836.44","-0.7","58.3","-0.69","NULL","58.4"
